Gene	S1	S2	S3	S4	S5	S6	S7	S8	S9
G8397	3270.069853	3245.219931	3423.672377	4136.471912	3843.525862	3549.518359	5747.390458	4594.878937	4531.793449
G8398	1136.05969	1612.722031	1201.47845	6553.93198	6567.455789	2634.154797	5781.465896	2175.84197	4081.673174
G8399	14358.90346	13353.65483	14025.90789	11749.23864	12843.83955	12594.35648	12086.45442	11774.51179	11660.51868
G8400	54.57541649	61.30519065	49.79099884	56.0398772	45.83811404	55.44487858	83.63971023	47.34769864	60.08887167
G8401	61.25812055	79.10347181	48.70858582	89.75492528	72.19502962	64.86004664	61.95534091	72.09763203	84.12442034
G8402	218.301666	299.6043995	201.3288214	262.4306445	284.1963071	282.4550418	300.4834034	271.1731831	273.1312349
G8403	749.5766387	712.9200396	708.9805269	955.8671738	853.734874	813.8889723	892.1569091	922.2040395	995.2902198
G8404	110.264617	107.7784803	134.2192143	148.528455	173.0388805	141.2275209	169.3445985	167.8691134	169.3413656
G8405	142.5643533	148.3190096	155.8674746	158.0962389	173.0388805	142.2736507	133.203983	168.9451974	148.5833918
G8406	586.9641733	597.2312121	534.712031	533.9734641	539.7437928	534.5723199	454.3391667	548.8028706	492.7287477
G8407	23372.75745	23513.50699	27911.10209	28239.08641	23642.15327	20980.13283	17241.13879	16846.09596	16150.79618
G8408	7796.48807	8043.834289	8973.203921	7824.624806	6944.474277	6953.624677	6462.974646	6434.982679	6390.178371
G8409	1365.499196	1339.815054	1267.505644	810.9835888	812.4805714	808.6583234	965.4707291	692.9981347	749.4721085
G8410	42.32379238	359.9207967	103.9116497	108.8904931	445.7756591	53.35261901	182.7682557	81.78238857	577.945693
G8411	201.5949058	258.0750768	235.966038	306.624694	334.6182325	367.1915543	385.1557026	350.8034036	327.7574818
G8412	184.8881457	199.7362663	198.0815823	403.2137506	352.9534781	416.3596542	371.7320454	347.5751514	358.3481801
G8413	578.0539012	685.2338245	654.859876	987.304178	961.454442	918.5019508	942.7537708	884.5410974	955.959322
G8414	525.7060527	497.363079	465.4375978	487.045762	534.0140286	580.6020304	430.5896193	494.9986676	536.4297453
G8415	1540.363286	1405.075418	1475.328944	1024.208487	1121.887841	1209.326031	1090.414	1183.692466	930.8312484
G8416	3785.75185	3421.225156	4079.614666	3311.364451	3404.62592	3380.045334	3558.301746	3433.784236	3181.432624
G8417	61678.01712	57719.82579	63415.3315	22882.03864	23616.94231	21298.15628	23742.31922	23402.67614	19763.77615
G8418	5684.753587	5898.152616	5041.879839	4734.230602	4581.519498	4752.567611	4180.952922	4245.151617	4303.455737
G8419	12264.98952	12951.21592	12680.46851	9817.001903	8969.372965	8576.171973	6450.583577	6061.58151	6508.171064
G8420	6370.844537	6728.73907	5917.551971	6281.022334	6688.926792	7303.032025	6546.614356	6558.732346	7031.49051
G8421	604.7847174	541.8587819	547.7009872	497.9803722	430.878272	461.3432349	458.4695227	504.6834242	490.5436978
G8422	280.6735705	272.9069777	231.6363859	218.6922037	340.3479968	232.2408122	261.2450208	283.0101078	281.8714344
G8423	3374.76555	2785.431001	2739.587349	2803.816295	2582.977726	2088.07505	2853.043449	3326.17583	3367.161863
G8424	1346.564868	973.9614966	900.5676312	580.4455574	768.9343631	794.0125064	803.3542538	786.6174479	682.8280872
G8425	143.6781373	140.4086625	103.9116497	166.2971966	135.2224364	114.0281465	182.7682557	188.3147105	142.0282421
G8426	2518.265647	2506.591263	2229.770818	1630.623744	1714.345465	1783.651283	1546.818345	1805.669053	1495.666642
G8427	870.9790958	857.2838757	957.9355211	1303.041047	1235.337173	1257.448001	1397.092937	1458.093901	1308.844877
G8428	32509.12768	32324.64496	33464.96328	10676.73563	11493.9071	10218.59573	10811.20699	10037.71211	9496.226774
G8429	1043.615617	1118.325333	1082.413018	1356.347272	1211.272164	1250.125092	1271.117078	1270.855275	1356.915975
G8430	1074.80157	1126.23568	1171.170886	1181.393509	1009.584462	1203.049252	994.3832216	1106.214414	1088.15484
G8431	49810.6485	53074.47441	56182.64771	118274.2111	92030.32751	92350.24511	74220.43323	79887.40454	85472.59611
G8432	1351.020004	1432.761633	1500.224443	1655.226617	1336.181024	1607.901479	1512.742907	1566.778391	1718.54173
G8433	26565.97621	27564.59354	28289.94664	7257.391902	7697.3653	6155.427652	6828.511157	6667.416836	5484.475196
G8434	3443.820159	3616.017455	3193.118404	4239.8951	3964.996865	3950.186066	4480.403737	4346.303519	4502.295275
G8435	2061.614203	2234.673078	2407.286553	2981.048102	3066.569829	3161.404209	2631.036811	2659.003712	2851.490092
G8436	631.5155337	645.6820886	713.310179	560.8543808	580.9980955	613.0320537	561.7284242	550.9550388	555.0026692
G8437	361.9798033	451.8785827	503.3220535	595.9362551	524.8464058	543.9874879	604.0645738	587.5418968	660.9775884
G8438	369.7762913	387.6070118	392.9159256	390.4567054	411.3970735	407.9906159	459.5021117	445.4988009	497.0988475
G8439	1367.726764	1428.806459	1361.675577	1386.41745	1425.565347	1404.952301	1447.689799	1466.702574	1342.713151
G8440	1119.35293	1230.058987	1120.297474	1435.623196	1325.867449	1280.462856	1223.617983	1204.138063	1217.072783
G8441	727.3009585	760.3821227	754.4418737	513.9266787	591.3116711	577.463641	511.1315625	568.1723837	548.4475196
G8442	466.6755002	497.363079	473.014489	589.5577325	543.1816514	558.6333049	658.7917916	601.5309896	589.9634673
G8443	298.4941147	314.4363004	274.9329066	447.8634089	411.3970735	443.5590286	356.2432102	462.7161458	489.4511729
G8444	1045.843185	1158.865862	1083.495431	1313.520049	1230.753362	1380.891315	1184.3796	1323.583394	1358.0085
G8445	2285.484789	1947.922993	2378.061401	1799.198984	1544.744443	1850.603589	1752.303559	1577.539232	1788.463326
G8446	1224.048627	1352.669368	1213.384993	1372.749187	1299.510533	1431.105545	1136.880506	1225.659744	1265.14388
G8447	1725.251432	1516.809072	1575.993355	1601.920392	1430.149158	1690.545732	1492.091127	1443.028725	1409.357172
G8448	480.0409083	440.0130619	379.9269694	538.9851604	583.2900012	515.7419837	429.5570303	517.5964329	492.7287477
G8449	2647.464592	2015.160944	2060.914387	1786.897548	1783.102636	1936.386231	1696.543752	1959.549073	1704.338906
G8450	348.6143951	309.4923334	370.1852522	534.4290728	539.7437928	511.5574646	480.153892	454.1074734	493.8212726
G8451	722.8458225	578.4441376	778.2549601	8119.859281	7941.453258	6022.569169	9963.451407	14090.24468	19623.93296
G8452	710.5941984	1118.325333	934.1224347	1358.625316	1376.289374	1267.909299	1451.820155	1425.81138	2043.021637
G8453	889.913424	876.0709502	997.9848028	879.3249025	822.794147	935.2400273	807.4846098	796.3022045	689.3832368
G8454	564.6884931	599.2087989	683.0026145	745.8315364	684.1338521	676.8459705	630.9118882	547.7267866	804.0983554
G8455	19865.4516	20156.55341	23761.13058	13506.52162	14710.59675	13453.22903	11277.93722	10554.23246	10779.94358
G8456	108.037049	155.2405634	143.9609314	191.811287	170.7469748	177.8420634	174.5075436	144.1952641	246.9106363
G8457	90.21650481	74.15950482	81.18097637	78.36470633	65.31931251	103.5668487	103.2589015	88.23889293	65.55149637
G8458	9192.059435	8322.674027	8294.530959	7183.583283	6884.884729	7284.201689	6894.596854	7480.936386	6476.487841
G8459	382.0279154	402.4389128	412.3993599	479.7560219	500.7813959	536.6645794	516.2945076	489.6182473	480.7109734
G8460	5834.000644	5619.312878	5630.712521	5185.283272	5034.170875	4545.433913	5345.713331	5477.267866	5516.158419
G8461	554.664437	604.1527659	545.5361612	581.8123836	479.0082917	572.2329921	505.9686174	332.5099746	502.5614721
G8462	3501.736927	3484.507933	3290.535575	3147.345299	2955.412403	3211.618438	2905.705489	3109.882934	2575.081282
G8463	508.9992926	526.0380875	550.9482263	610.9713441	688.7176635	671.6153216	609.2275189	612.2918302	582.3157927
G8464	984.5850648	1267.633136	1144.11056	1626.067656	1473.695366	1463.535568	1340.300542	1201.985895	1383.136573
G8465	1306.468644	1385.29955	1270.752883	1424.232977	1289.196957	1272.093818	1208.129148	1189.072886	1162.446536
G8466	364.2073713	389.5845986	320.3942534	318.4705217	294.5098827	320.115714	240.5932405	283.0101078	304.8144581
G8467	280.6735705	297.6268127	308.4877102	249.6735992	261.27725	271.993744	233.3651174	283.0101078	255.6508358
G8468	223.870586	233.3552418	237.048451	210.9468548	269.29892	214.4566058	227.1695833	231.3580729	216.319938
G8469	3696.649129	3254.119071	3891.2748	1933.147959	2445.463384	2758.644242	2622.776098	2597.666921	2318.337922
G8470	1388.88866	1490.11165	1427.702771	1653.859791	1558.495877	1497.011722	1404.321061	1509.745936	1421.374946
G8471	1611.645462	1427.817666	1557.592333	1806.944333	1433.587017	1599.53244	1406.386239	1583.995736	1501.129267
G8472	2160.740979	1714.567751	2485.22029	2023.814102	1746.432145	2056.691156	2392.508748	2368.461016	2090.000209
G8473	5043.213997	6284.770835	6410.049894	305.2578677	715.0745791	108.7974976	323.2003617	292.6948643	297.1667835
G8474	831.9966555	830.586454	841.0349152	844.6986369	815.9184299	909.0867827	844.6578144	860.8672481	867.4648019
G8475	535.7301088	473.6320374	561.7723565	668.8336564	672.6743236	720.7834215	573.0869034	653.1830245	622.7392155
G8476	3831.416994	4191.495212	4233.317314	5757.072263	5371.081013	4633.308815	4577.467104	4394.727301	4680.376841
G8477	5271.539719	5752.799987	5336.29618	9072.537193	7502.553316	8086.583234	7495.563661	6154.12474	8254.025918
G8478	554.664437	832.5640407	731.7112003	2853.47765	2454.631007	2151.888967	2292.347614	2169.385465	2735.682448
G8479	701.6839263	781.1467841	672.1784843	1047.444534	883.5296482	933.1477677	974.7640303	1024.432025	1051.008992
G8480	3277.866341	4024.389128	3607.68259	40195.17143	40444.11397	44886.29066	22760.32707	24243.09779	29788.785
G8481	747.3490707	882.992504	773.925308	1424.688585	1333.889119	1434.243935	1239.106818	1199.833727	1378.766474
G8482	842.0207116	804.8778256	842.1173282	976.3695679	1387.748903	820.165751	1134.815328	1388.148438	1031.343543
G8483	18298.3575	18516.14516	22099.62659	25758.75234	19069.80139	25766.17659	26866.93358	28082.56572	27862.66353
G8484	643.7671578	643.7045018	612.6457683	396.835228	500.7813959	456.112586	558.6306572	520.8246851	525.5044959
G8485	716.1631184	883.9812974	856.1886974	552.6534231	586.7278597	548.1720071	677.3783939	535.8898619	513.4867215
G8486	687.2047342	481.5423846	508.7341186	331.2275669	2022.606782	506.3268157	541.0766439	571.4006359	981.0873956
G8487	5110.041038	4957.810095	4999.665731	5408.531563	5608.293253	5847.865495	5996.244411	5625.767466	5484.475196
G8488	2533.858623	2665.787	2860.817607	8430.128845	9412.856718	8264.425297	9654.707291	8921.812942	11216.95355
G8489	776.307455	776.2028171	885.4138489	641.0415222	717.3664848	695.6763067	645.3681345	703.7589753	616.1840659
G8490	41.21000837	56.36122366	51.95582487	40.09357068	51.5678783	77.41360405	73.31382007	65.64112767	55.71877191
G8491	1214.024571	1165.787416	1125.709539	1111.22976	1065.736151	1212.46442	1025.360892	1168.627289	912.2583244
G8492	3232.201197	3375.740659	3263.47525	3727.335247	3709.449379	3786.98982	3720.418221	3523.099213	3857.705561
G8493	631.5155337	165.1284974	191.5871042	165.3859791	134.0764836	107.7513678	127.0084489	109.7605741	136.5656174
G8494	102.4681289	83.0586454	89.84028051	95.67783913	92.82218093	124.4894444	103.2589015	92.54322917	110.3450189
G8495	620.3776936	656.558816	727.3815482	670.6560914	480.1542446	547.1258773	537.9788769	483.161743	703.586061
G8496	4801.522867	5444.296447	4549.381916	3125.476078	2849.984741	3141.527743	2917.063968	2653.623292	2920.319163
G8497	1218.479707	1297.296938	1303.225274	989.1266131	1025.627802	1074.375289	1112.098369	951.2583091	1047.731417
G8498	1216.252139	1264.666755	1279.412188	1438.356848	1316.699826	1378.799056	1111.06578	1251.485762	1208.332583
G8499	120.2886731	140.4086625	140.7136924	152.1733251	143.2441064	143.3197805	175.5401326	140.9670119	148.5833918
G8500	7705.157781	7541.527243	8279.377176	6094.678352	5859.256927	5450.336177	5542.937833	5165.203488	5159.995289
G8501	161.4986815	226.433688	133.1368012	130.7597135	185.6443619	141.2275209	156.9535303	107.608406	195.5619642
G8502	2162.968547	2254.448946	2139.930537	2354.58606	2578.393915	2663.446431	2509.191307	2340.482831	2318.337922
G8503	18507.74889	18809.8168	20718.46758	40405.66268	40624.02857	36413.68554	35312.47914	31309.74181	35552.94658
G8504	449.96874	357.9432099	410.2345339	338.517307	299.0936941	319.0695843	208.5829811	270.0970991	264.3910353
G8505	4690.144466	4747.197102	4299.344508	4762.022736	4228.56602	4836.257994	4694.149663	4505.56396	4261.939789
G8506	337.476555	397.4949458	434.0476203	289.7671699	344.9318082	368.2376841	351.0802651	333.5860586	335.4051564
G8507	67905.18352	63422.19731	62222.51235	29850.11898	37354.62509	38083.30867	35271.17558	35577.49119	30968.71193
G8508	435.4895479	448.9122025	462.1903588	458.3424103	508.8030659	541.8952284	467.7628239	493.9225836	457.7679496
G8509	427.6930598	437.0466817	456.7782937	353.0967873	319.7208454	239.5637206	266.4079659	266.8688469	252.373261
G8510	590.3055253	637.7717414	650.5302239	497.5247635	611.9388225	548.1720071	503.9034394	407.8358588	459.9529995
G8511	2311.101821	2493.736949	2256.831143	3012.485106	2670.070143	2930.209526	2858.206394	2532.025793	2922.504213
G8512	27.84460025	58.33881046	21.64826036	56.49548596	82.50860528	57.53713815	61.95534091	81.78238857	124.5478431
G8513	919.9855923	1028.345133	1140.863321	1043.799664	987.8113576	992.7771655	915.9064564	904.9866945	977.8098208
G8514	15429.24989	14903.09409	15496.90718	9151.357508	9204.2933	9930.910044	9019.665047	8515.053167	8085.777077
G8515	9584.111406	9793.009809	9416.993258	8504.393072	8152.308582	8635.801371	8476.523225	8209.445294	7981.987208
G8516	826.4277354	294.6604325	230.5539729	214.5917249	240.6500987	165.2885059	184.8334337	202.3038033	198.839539
G8517	119.1748891	137.4422823	153.7026486	159.4630652	111.1574266	98.33619974	118.7477367	126.9779191	151.8609666
G8518	3452.730431	3580.420893	3442.073398	3540.535656	3962.704959	4028.6458	4519.642119	4033.163057	3710.214694
G8519	387.5968355	265.9854239	297.66358	112.5353632	108.8655208	114.0281465	105.3240795	82.85847263	79.75432058
G8520	6407.59941	6191.824256	6180.578334	6715.673089	6143.453234	5266.217335	5091.696434	3127.100279	5440.774198
G8521	2085.003667	2146.670466	2312.034207	2459.376074	2317.116665	2549.418285	2361.531078	2570.76482	2168.662005
G8522	150.3608414	155.2405634	154.7850616	240.1058153	221.1689003	183.0727123	192.0615568	202.3038033	249.0956862
G8523	424.3517078	482.531178	427.5531422	725.7847511	747.1612589	660.107894	737.2685568	640.2700158	723.2515099
G8524	454.4238761	665.4579566	483.8386191	53.76183341	41.25430264	75.32134448	55.75980682	41.96727834	62.27392155
G8525	374.2314274	344.1001024	404.8224688	247.8511642	245.2339101	234.3330717	201.3548579	214.140728	218.5049879
G8526	1915.708497	2056.690267	1922.36552	916.2292118	1131.055464	1101.574663	1215.357271	1248.25751	982.1799206
G8527	316.3146588	341.1337222	336.6304487	656.9878287	531.7221229	523.0648922	611.292697	1002.910344	912.2583244
G8528	6398.689138	6288.726009	7178.563137	7523.467417	7054.485751	6089.521475	6033.417615	6061.58151	5858.118725
G8529	2826.783817	2975.279333	3369.551726	5371.171645	5308.053606	5740.114127	4524.805064	4005.184872	5036.539971
G8530	1001.291825	948.2528683	892.99074	768.6119743	618.8145396	708.2298641	717.6493655	681.16121	621.6466905
G8531	2418.025086	2347.395526	2706.032546	2376.910889	2150.953501	2191.641898	2213.870848	2524.493205	2629.707529
G8532	237.2359941	262.0302504	219.7298427	140.7831061	144.3900592	173.6575442	162.1164754	148.4996003	132.1955177
G8533	15313.41635	13344.75569	13559.38788	9596.942873	10605.79364	11716.65359	10553.05973	10520.87386	9680.863488
G8534	614.8087735	582.3993112	585.5854429	107.0680581	370.1427709	380.7912415	388.2534697	390.6185138	331.0350567
G8535	1053.639673	908.7011324	1080.248192	960.8788701	720.8043433	841.0883467	744.4966799	505.7595082	888.2227758
G8536	186.0019297	210.6129937	174.2684959	185.4327644	193.6660318	183.0727123	224.0718163	191.5429627	169.3413656
G8537	7553.683156	7295.317687	7434.012609	6254.141418	6957.079759	7148.204817	6419.605907	6482.330378	6328.996974
G8538	2649.69216	3005.931929	2470.066508	2492.635514	2501.615074	2665.538691	2162.241398	2119.885598	2516.084936
G8539	360.8660192	394.5285656	369.1028392	383.1669653	372.4346766	405.8983564	401.6771269	416.4445313	396.586553
G8540	591.4193093	632.8277744	624.5523115	708.9272271	632.5659738	687.3072684	673.2480379	715.5959	717.7888852
G8541	360.8660192	391.5621854	347.4545788	278.8325597	343.7858553	308.6082864	280.8642121	361.5642442	337.5902063
G8542	345.2730431	438.0354751	465.4375978	541.2632042	584.435954	386.0218905	626.7815322	600.4549055	875.1124765
G8543	1397.798933	1243.902094	1416.878641	1736.324976	1569.955406	1444.705232	1253.563064	1295.605208	1426.837571
G8544	4275.816814	4324.982321	4123.993599	3139.144341	3442.442365	3314.139157	3944.490038	3637.164123	3973.513205
G8545	1343.223516	1266.644342	1279.412188	1691.219709	1728.096899	1420.644247	1315.518405	1338.648571	1419.189896
G8546	243.9186982	267.9630107	307.4052972	461.5316716	453.797329	475.9890519	390.3186477	371.2490007	424.9922014
G8547	28.95838426	25.70862834	29.22515149	21.86922037	108.8655208	23.01485526	29.94508144	30.13035368	56.81129685
G8548	3199.901461	3145.351798	2927.927214	3292.228883	2963.434073	3229.402645	3024.453225	3099.122093	3002.258534
G8549	1568.207886	1548.450461	1338.944904	1763.205892	1485.154895	1658.115708	1480.732648	1669.006377	1795.018476
G8550	2232.023156	2330.586038	2154.001906	1942.260134	2296.489513	2386.222038	2773.534095	2550.319222	2406.832442
G8551	321.8835789	357.9432099	395.0807516	399.5688805	354.099431	337.8999204	268.4731439	334.6621427	298.2593085
G8552	86.87515278	86.02502559	98.49958466	131.670931	101.9898037	104.6129784	106.3566686	143.11918	157.3235913
G8553	1246.324307	1349.702988	1408.219337	1444.279762	1399.208431	1352.645811	1254.595653	1190.14897	1306.659828
G8554	431.0344119	440.0130619	456.7782937	261.0638182	273.8827314	305.4698971	293.2552803	287.314444	329.9425317
G8555	1180.611051	1131.179647	1275.082535	1118.5195	1187.207154	1258.494131	1338.235364	1330.039898	1167.90916
G8556	340.8179071	415.293227	384.2566215	425.9941885	435.4620834	390.2064096	390.3186477	394.9228501	453.3978499
G8557	1015.771017	1135.13482	1036.951671	1248.367996	1150.536662	1107.851442	1075.957754	1075.007976	1120.930588
G8558	983.4712808	1119.314126	1106.226105	1087.538105	998.1249333	1023.114929	881.8310189	903.9106105	986.5500203
G8559	713.9355504	784.1131643	847.5293933	598.2142989	633.7119266	740.6598874	680.476161	635.9656795	601.9812416
G8560	26.73081624	17.79828116	17.31860829	10.93461019	98.55194519	30.33776375	16.52142424	23.67384932	21.85049879
G8561	733.9836626	753.4605689	799.9032205	1119.430718	1196.374776	1227.110237	1149.271574	1061.018883	1134.040887
G8562	52.34784847	47.46208308	49.79099884	49.20574584	65.31931251	64.86004664	64.02051894	66.71721173	74.29169588
G8563	106863.1206	109045.1247	104941.0245	59456.48728	61134.2927	58553.9763	54609.50265	56146.838	46726.19914
G8564	3169.829292	3034.606937	3186.623926	2594.236267	2715.908257	2890.456594	2491.637293	2470.689002	2301.950047
G8565	21.16189619	23.73104154	2.164826036	192.7225045	257.8393915	220.7333845	340.754375	358.335992	432.639876
G8566	1862.246865	1856.954001	2078.232995	1509.431814	1465.673696	1440.520713	1316.550994	1279.463947	1277.161654
G8567	3616.456681	3824.652862	4091.521209	3799.77704	3349.620184	3018.084428	3243.362097	2450.243405	3472.044258
G8568	265.0805944	258.0750768	276.0153196	235.5497278	210.8553246	147.5042996	154.8883523	135.5865916	267.6686102
G8569	404.3035956	400.461326	444.8717505	456.0643665	407.959215	454.0203265	524.5552197	444.4227168	424.9922014
G8570	11257.01499	10440.66948	11932.52111	4764.756389	4238.879596	5664.792783	4788.115263	4419.477235	3806.356889
G8571	1371.068116	1277.52107	1411.466576	1939.526482	2030.628452	2005.430797	2718.806877	3076.524328	2556.508358
G8572	1051.412105	1097.560671	894.073153	876.1356411	834.2536756	857.8264233	773.4091723	829.6608103	780.0628068
G8573	1105.987522	1256.756408	1299.978035	2880.358566	2566.934386	2385.175909	1893.768254	2238.254845	2596.931781
G8574	153.7021934	155.2405634	143.9609314	300.7017801	341.4939496	286.6395609	360.3735663	439.0422965	553.9101443
G8575	190.4570657	222.4785145	171.0212569	295.6900838	237.2122402	277.2243929	233.3651174	399.2271863	386.7538286
G8576	1843.312537	1877.718662	2172.402928	5536.102015	5265.653351	5670.023432	5376.691002	5087.725436	7073.006458
G8577	366.4349393	592.2872451	452.4486416	1.366826273	1.145952851	2.092259569	0	11.83692466	2.185049879
G8578	744.0077187	794.9898916	796.6559814	738.5417963	728.8260133	542.9413581	905.5805663	566.0202156	680.6430373
G8579	3.34135203	41.5293227	23.8130864	39.63796192	4.583811404	0	16.52142424	54.88028706	39.33089782
G8580	1287.534316	1501.977171	1255.599101	4580.69045	4903.53225	3368.537906	3629.550388	3289.588972	4324.21371
G8581	89.1027208	83.0586454	98.49958466	140.3274974	208.5634189	139.1352613	261.2450208	277.6296875	316.8322324
G8582	4103.180293	4845.087648	4910.907864	45471.12085	44396.50536	46904.27502	47410.29204	52126.58795	62386.45162
G8583	816.4036793	882.992504	859.4359365	1151.77894	1013.02232	1042.991395	1136.880506	1068.551472	1117.653013
G8584	1094.849682	1297.296938	1104.061279	5126.054133	4992.916572	3702.253307	4686.92154	3909.41339	4491.370026
G8585	730.6423106	633.8165678	705.7332879	553.5646407	712.7826733	645.462077	588.5757386	570.3245518	572.4830683
G8586	601.4433654	610.0855263	606.1512902	682.0463103	677.258135	619.3088324	542.1092329	469.1726502	639.1270896
G8587	1707.430887	1526.697006	1651.762266	1344.957053	1186.061201	1346.369033	1213.292093	1309.594301	1259.681255
G8588	2418.025086	2491.759362	2455.995138	2447.530247	2189.915898	2348.561366	2628.971633	2655.77546	2426.497891
G8589	3926.088635	3922.543408	4247.388683	3165.569649	2712.470398	2989.838924	3706.994564	3540.316558	3385.734787
G8590	887.685856	875.0821568	946.0289779	1042.888446	1048.546859	936.2861571	1409.484006	1124.507843	1025.880918
G8591	2880.24545	3253.130278	3180.129448	2782.402684	2891.239043	2846.519144	2801.413998	2606.275594	3126.806377
G8592	808.6071913	1000.658918	969.8420643	1444.735371	1265.131948	1354.738071	1511.710318	1495.756844	1309.937402
G8593	356.4108832	427.1587477	391.8335126	552.1978144	485.8840088	450.8819371	509.0663845	563.8680475	514.5792465
G8594	308.5181708	257.0862834	293.3339279	268.3535583	260.1312972	284.5473014	237.4954735	266.8688469	253.465786
G8595	76.85109669	111.7336539	108.2413018	168.5752404	158.1414934	128.6739635	215.8111042	200.1516352	196.6544891
G8596	2062.727987	2147.65926	1979.73341	1854.327644	1704.03189	1921.740414	1874.149062	1754.017018	1821.239074
G8597	1083.711842	1206.327945	1117.050235	1257.024563	1211.272164	1306.616101	1351.659021	1408.594035	1265.14388
G8598	2132.896379	2139.748912	2210.287383	2466.665814	2218.56472	2108.997645	1935.071814	1858.397172	1847.459673
G8599	1638.376279	1708.634991	1737.272894	1311.697614	1926.346743	1844.32681	1811.161133	1783.071288	1927.213993
G8600	415.4414357	456.8225497	372.3500783	557.6651195	509.9490187	536.6645794	477.056125	505.7595082	556.0951942
G8601	879.8893679	853.3287021	854.0238714	667.0112213	781.5398444	756.3518342	715.5841875	748.9545058	709.0486857
G8602	878.7755839	946.2752815	1100.81404	977.2807854	862.9024968	921.6403401	923.1345795	890.9976018	835.7815787
G8603	1453.488133	1310.151252	1428.785184	1109.407325	1148.244757	1125.635648	1033.621604	1109.442666	1066.304341
G8604	850.9309836	775.2140237	594.244747	771.3456269	948.8489607	819.1196212	688.7368731	371.2490007	717.7888852
G8605	1147.19753	1161.832242	1130.039191	1436.990022	1396.916525	1370.430018	1355.789377	1471.00691	1236.738231
G8606	4873.918828	4893.538525	4897.918907	3311.82006	4243.463407	3984.708349	4188.181045	4289.271064	3814.004564
G8607	1228.503763	1439.683187	1219.879472	2833.430864	2937.077157	2515.942132	2517.452019	2603.047341	3021.923983
G8608	572.4849811	566.5786168	649.4478109	749.4764065	763.2045988	688.3533982	751.724803	732.8132449	671.9028378
G8609	4879.487748	4688.858291	4831.891713	3669.928544	4140.327651	4105.013274	4092.150267	3862.065692	3895.943934
G8610	5167.957806	4790.704011	4712.826281	3290.862057	3430.982836	3597.640329	3381.729025	3581.207752	3106.048403
G8611	80.19244872	68.22674443	60.61512902	60.14035602	83.65455813	51.26035944	35.10802651	38.73902616	78.66179564
G8612	3340.238246	3143.374211	3130.338449	3368.771155	3113.553896	3386.322112	3832.970424	3755.53337	3350.773989
G8613	54.57541649	72.18191802	69.27443317	68.79692242	56.1516897	69.04456577	90.86783333	96.84756541	78.66179564
G8614	530.1611888	660.5139896	505.4868795	809.1611538	723.096249	762.6286129	817.8105	814.5956335	869.6498518
G8615	2059.386635	2187.210995	2278.479403	2034.293103	2044.379886	1987.64659	1919.582979	1958.472989	1891.16067
G8616	3536.264232	3407.382048	3415.013072	5268.659675	4259.506747	4521.372928	4030.194926	4263.445046	3902.499084
G8617	2389.066701	2765.655133	2732.010458	2730.918894	2816.752108	2577.663789	2573.211826	2132.798607	2217.825627
G8618	4047.491092	3939.352896	4074.202601	8920.363868	9833.421415	8571.987454	9257.160521	9799.897535	10909.95405
G8619	376.4589954	495.3854922	441.6245114	524.8612889	542.0356985	558.6333049	476.023536	603.6831577	506.9315719
G8620	602.5571494	661.502783	658.1071151	649.6980885	535.1599814	706.1376045	567.9239583	645.6504361	611.8139661
G8621	132.5402972	139.4198691	167.7740178	168.5752404	168.4550691	174.703674	165.2142424	181.8582062	155.1385414
G8622	351.9557472	404.4164996	432.9652073	390.4567054	362.1211009	448.7896775	412.003017	430.433624	402.0491777
G8623	82.42001674	111.7336539	79.01615033	140.3274974	126.0548136	124.4894444	116.6825587	134.5105075	99.41976949
G8624	429.9206279	502.307046	428.6355552	846.5210719	708.1988619	745.8905363	880.7984299	953.4104772	1175.556835
G8625	1361.04406	1489.122857	1358.428338	1498.041595	1347.640553	1397.629392	1655.240191	1530.191533	1415.912322
G8626	478.9271243	604.1527659	610.4809423	877.9580762	809.0427128	831.6731786	997.4809886	912.519283	734.1767593
G8627	24.50324822	20.76466135	23.8130864	66.97448739	74.48693532	20.92259569	1015.035002	811.3673813	1525.164815
G8628	956.7404646	1084.706357	1075.91854	2327.705143	2370.976449	1808.758397	1827.682557	1846.560247	2116.220808
G8629	33.4135203	3.95517359	19.48343433	154.4513689	151.2657763	109.8436274	418.1985511	630.5852592	769.1375574
G8630	710.5941984	625.9062207	699.2388098	536.2515079	691.0095692	644.4159472	706.2908863	739.2697493	576.853168
G8631	186.0019297	93.93537277	168.8564308	1420.588107	1806.021693	922.6864699	3180.374167	4770.280638	9131.323444
G8632	324.1111469	431.1139213	360.4435351	376.3328339	435.4620834	343.1305693	353.1454432	435.8140443	437.0099758
G8633	1892.319033	1214.238292	1183.077429	1159.06868	1170.017861	1107.851442	1134.815328	1102.986162	1273.884079
G8634	1267.486203	1252.801235	1230.703602	1792.820462	1563.079689	1597.440181	1366.115267	1460.24607	1624.584585
G8635	397.6208916	385.629425	445.9541635	380.4333127	386.1861108	403.8060968	393.4164148	337.8903949	368.1809046
G8636	4935.176948	4894.527318	4677.106652	3740.092292	3834.35824	3773.390133	3689.440551	3798.576732	3296.147742
G8637	1084.825626	1308.173665	1308.637339	3931.447971	3634.962444	3854.988256	3369.337956	3749.076865	4603.900095
G8638	713.9355504	749.5053954	743.6177435	588.1909063	679.5500407	629.7701302	616.455642	662.867781	593.2410421
